task_id,warehouse_id,clusterization_id,cluster_id,order_id,transport_type
1,5,12,9,37,car
1,5,12,9,32,car
1,5,12,9,38,car
1,5,12,9,40,car
1,5,12,9,33,car
1,5,12,10,35,car
1,5,12,10,36,car
1,5,12,10,39,car
1,5,12,10,34,car
1,5,12,10,31,car
1,6,12,11,41,car
1,6,12,11,43,car
1,6,12,11,46,car
1,6,12,11,45,car
1,6,12,11,44,car
1,6,12,12,47,car
1,6,12,12,42,car
1,1,13,1,8,car
1,1,13,1,6,car
1,1,13,1,5,car
1,1,13,1,7,car
1,1,13,1,3,car
1,1,13,2,2,car
1,1,13,2,1,car
1,1,13,2,4,car
1,2,13,3,10,car
1,2,13,3,12,car
1,2,13,3,9,car
1,2,13,3,13,car
1,2,13,3,15,car
1,2,13,4,11,car
1,2,13,4,16,car
1,2,13,4,14,car
1,3,13,5,19,car
1,3,13,5,20,car
1,3,13,5,21,car
1,3,13,5,23,car
1,3,13,5,18,car
1,3,13,6,22,car
1,3,13,6,17,car
1,4,13,7,26,car
1,4,13,7,27,car
1,4,13,7,28,car
1,4,13,7,25,car
1,4,13,7,30,car
1,4,13,8,29,car
1,4,13,8,24,car
1,5,13,9,39,car
1,5,13,9,34,car
1,5,13,9,31,car
1,5,13,9,37,car
1,5,13,9,32,car
1,5,13,10,38,car
1,5,13,10,40,car
1,5,13,10,33,car
1,5,13,10,35,car
1,5,13,10,36,car
1,6,13,11,44,car
1,6,13,11,47,car
1,6,13,11,42,car
1,6,13,11,41,car
1,6,13,11,43,car
1,6,13,12,46,car
1,6,13,12,45,car
1,1,14,1,6,car
1,1,14,1,5,car
1,1,14,1,7,car
1,1,14,1,3,car
1,1,14,1,2,car
1,1,14,2,1,car
1,1,14,2,4,car
1,1,14,2,8,car
1,2,14,3,10,car
1,2,14,3,12,car
1,2,14,3,9,car
1,2,14,3,13,car
1,2,14,3,15,car
1,2,14,4,11,car
1,2,14,4,16,car
1,2,14,4,14,car
1,3,14,5,19,car
1,3,14,5,20,car
1,3,14,5,21,car
1,3,14,5,23,car
1,3,14,5,18,car
1,3,14,6,22,car
1,3,14,6,17,car
1,4,14,7,27,car
1,4,14,7,28,car
1,4,14,7,25,car
1,4,14,7,30,car
1,4,14,7,29,car
1,4,14,8,24,car
1,4,14,8,26,car
1,5,14,9,39,car
1,5,14,9,34,car
1,5,14,9,31,car
1,5,14,9,37,car
1,5,14,9,32,car
1,5,14,10,38,car
